run_index;best_fitness
0;0.013209184923457228
1;0.030414851670465884
2;0.050798955770805954
3;0.041590002617544246
4;0.02673568273065219
5;0.04696414859145641
6;0.014317210377743233
7;0.030383192643311383
8;0.047598784007818674
9;0.022310312635428257
