run_index;best_fitness
0;0.03399854358097076
1;0.02147446911159542
2;0.03211537544550747
3;0.03140123108548388
4;0.042607911769719384
5;0.05360017044333664
6;0.023260797260250207
7;0.012377250700841752
8;0.018695189703803343
9;0.022070940309268126
