run_index;best_fitness
0;0.032378995411252665
1;0.013128472875801737
2;0.027085209702395238
3;0.011004627050937871
4;0.013030330776392035
5;0.015259551908673705
6;0.011138574671053454
7;0.013994625350795991
8;0.033997125848149415
9;0.04104941334654046
