run_index;best_fitness
0;0.0195095066766324
1;0.006608090852010903
2;0.03346557050926447
3;0.018407272133432847
4;0.018276761665461792
5;0.012679185575908792
6;0.01966382976006559
7;0.02480102672399025
8;0.011341564895156269
9;0.017144635107369355
