run_index;best_fitness
0;0.6918009768199767
1;0.13590228932700654
2;0.9320336051906821
3;0.11967911654616614
4;0.35018390018562684
5;0.1286989284203912
6;0.7067957133560014
7;1.1937649515430877
8;0.752726613171717
9;0.06753087281626335
