run_index;best_fitness
0;3.114416140662854
1;2.0528032500115927
2;4.0007715106168575
3;1.4268936768284277
4;4.524575861436517
5;2.7091975951110356
6;2.0721959567215578
7;0.2720599239321615
8;1.950814399193689
9;1.0418974448973728
