run_index;best_fitness
0;0.2977484905769927
1;2.82025660960538
2;1.3486750872624071
3;2.1364843392483976
4;0.06445183923452191
5;0.6968324985145102
6;0.2710805169021455
7;0.3891335427395006
8;0.6814963783250221
9;0.29632126701540074
