run_index;best_fitness
0;0.7007912622554784
1;0.5289159905133403
2;0.6897528820828001
3;0.18753223693367715
4;0.24801561192774102
5;0.5997547709110194
6;0.5004299559284107
7;0.21079344502732056
8;0.3708253891810216
9;0.11272581051575514
