run_index;best_fitness
0;5.1080042771385195
1;4.6469864763891024
2;5.48308498907781
3;2.2896321052068913
4;1.4171946608568078
5;4.754594485108413
6;3.0364187036329326
7;4.393047460852344
8;4.574006024677431
9;5.039647199267094
