run_index;best_fitness
0;8.329308612235002
1;8.163706011858821
2;7.544007108434416
3;0.8892098637834951
4;7.68383038708237
5;8.0202734173611
6;7.913580995644912
7;6.1041760336927675
8;5.018976958684336
9;8.537629554151447
