run_index;best_fitness
0;7.940332622987299
1;6.372254714492972
2;9.014189695226476
3;6.735130919349361
4;8.19459680206478
5;7.719607845154695
6;6.100208097808527
7;8.131925477396997
8;10.096449834577228
9;8.797076600862209
