run_index;best_fitness
0;8.677868693428072
1;7.262785763865719
2;6.924092790813981
3;8.06685051609623
4;8.418644233659803
5;10.237194454405815
6;8.442068388271105
7;8.428979864268488
8;6.888472152580803
9;5.92567117296422
