run_index;best_fitness
0;8.915334161926927
1;8.945376440011595
2;8.791853706900312
3;9.144894361705063
4;9.414887694252311
5;9.24602422814669
6;9.465874585106132
7;9.006379271626809
8;9.285200426878127
9;9.004033162068042
