run_index;best_fitness
0;7.349700728416527
1;8.22663222045843
2;6.253863623635012
3;4.405564201639139
4;7.675535917717497
5;9.433145160613533
6;9.379847169456326
7;8.113039908529311
8;8.027392091943357
9;6.729620836784047
