run_index;best_fitness
0;6.607029219671223
1;8.27362412815299
2;6.116876631900981
3;1.0837055118702628
4;3.8921597120856797
5;7.73942377761069
6;4.198550254811345
7;7.327895261999234
8;6.500038046273441
9;5.739813072112385
