run_index;best_fitness
0;9.893488054540306
1;8.348553781989832
2;9.694722417693466
3;9.036951104650381
4;4.663742947295385
5;8.435429715975376
6;8.18393686879213
7;3.054993879627965
8;8.207645914231001
9;7.80247359663172
